總機構代號,機構代號,機構名稱,地址,電話,負責人,異動日期,金融機構網址,lat,lng,市鎮鄉村里,area1,area2,area3
S600000,S116X00,日盛證券股份有限公司宜蘭分公司,宜蘭縣宜蘭市中山路3段217號,039-313588,王永祥,2014-08-01,,24.7610257,121.7533615,台灣宜蘭縣宜蘭市中山里,宜蘭縣,宜蘭市,中山里
S600000,S116Z00,日盛證券股份有限公司中和分公司,新北市中和區中和路35號,02-22493366,黃鴻毅,2014-08-01,,25.001738,121.500165,台灣新北市中和區廟美里,新北市,中和區,廟美里
S650000,,國泰綜合證券股份有限公司,敦化南路2段333號,02-23269888,,2016-12-06,'http://www.cathayholdings.com/securities/,25.022086,121.5491166,台灣台北市大安區虎嘯里,台北市,大安區,虎嘯里
S650000,S888100,國泰綜合證券高雄分公司,高雄市新興區德望里中正三路55號,07-2285888,,2018-09-11,,22.630707,120.3083372,台灣高雄市新興區德望里,高雄市,新興區,德望里
S650000,S888200,國泰綜合證券台中分公司,臺中市西區中華路一段35號,04-22107058,,2018-09-11,,24.142657,120.673682,台灣台中市西區平和里,台中市,西區,平和里
S650000,S888300,國泰綜合證券松江分公司,臺北市中山區中吉里松江路136號,02-21812888,,2018-09-11,,25.0530242,121.5327761,台灣台北市中山區中吉里,台北市,中山區,中吉里
S650000,S888400,國泰綜合證券台南分公司,臺南市中西區三民里民生路1段62號,06-2259666,,2018-09-11,,22.9933859,120.2032157,台灣台南市中西區永華里,台南市,中西區,永華里
S650000,S888500,國泰綜合證券桃園分公司,桃園市桃園區中正路1125號,03-3567866,,2018-09-11,,25.0175634,121.2975485,台灣桃園市桃園區同德里,桃園市,桃園區,同德里
S650000,S888600,國泰綜合證券新莊分公司,新北市新莊區海山里中正路387號,02-22015666,,2018-09-11,,25.0344893,121.4457239,台灣新北市新莊區海山里,新北市,新莊區,海山里
S650000,S888700,國泰綜合證券忠孝分公司,台北市大安區忠孝東路4段219號,02-77117888,,2018-09-11,,25.0416892,121.5524189,台灣台北市大安區建安里,台北市,大安區,建安里
S650000,S888A00,國泰綜合證券館前分公司,臺北市中正區館前路65號,02-23168688,,2018-09-11,,25.0442286,121.5151745,台灣台北市中正區黎明里,台北市,中正區,黎明里
S650000,S888K00,國泰綜合證券板橋分公司,新北市板橋區三民路1段216號,02-89643888,,2018-09-11,,25.0201122,121.479101,台灣新北市板橋區雙玉里,新北市,板橋區,雙玉里
S700000,,兆豐證券股份有限公司,忠孝東路2段95號,,02,23278988,,25.0430355,121.5310135,台灣台北市中正區梅花里,台北市,中正區,梅花里
S700000,S700100,兆豐證券股份有限公司嘉義分公司,文化路259號,05-2230230,,2014-03-12,,23.4836718,120.4485763,台灣嘉義市西區國華里,嘉義市,西區,國華里
S700000,S700300,兆豐證券股份有限公司台中分公司,五權西路一段257號,04-23780568,,2014-03-12,,24.1398725,120.6560624,台灣台中市西區大忠里,台中市,西區,大忠里
S700000,S700400,兆豐證券股份有限公司東高雄分公司,五福二路82號,07-2256588,,2014-03-12,,22.6257909,120.3082929,台灣高雄市新興區德生里,高雄市,新興區,德生里
S700000,S700500,兆豐證券股份有限公司台中港分公司,沙田路107號,04-26651100,,2014-03-12,,24.2350141,120.5587478,台灣台中市沙鹿區興安里,台中市,沙鹿區,興安里
S700000,S700600,兆豐證券股份有限公司台南分公司,忠義路2段14號,06-2230398,,2014-03-12,,22.9911929,120.2027239,台灣台南市中西區永華里,台南市,中西區,永華里
S700000,S700700,兆豐證券股份有限公司竹北分公司,三民路18號,03-5543223,,2014-03-12,,25.0526571,121.5639172,台灣台北市松山區安平里,台北市,松山區,安平里
S700000,S700800,兆豐證券股份有限公司三重分公司,正義北路195號,02-29817799,,2014-03-12,,25.0682264,121.4963682,台灣新北市三重區雙園里,新北市,三重區,雙園里
S700000,S700900,兆豐證券景美分公司,景中街1號,,02,29307799,,24.9931697,121.5414154,台灣台北市文山區景華里,台北市,文山區,景華里
S700000,S700a00,兆豐證券股份有限公司忠孝分公司,忠孝東路4段563號,02-27479966,,2014-03-12,,25.04154,121.564254,台灣台北市信義區新仁里,台北市,信義區,新仁里
S700000,S700b00,兆豐證券股份有限公司中壢分公司,中山路142號,03-2807759,,2014-03-12,,23.9766309,121.609811,台灣花蓮縣花蓮市民生里,花蓮縣,花蓮市,民生里
S700000,S700B00,兆豐證券股份有限公司板橋分公司,文化路1段268號,02-22538699,,2014-03-12,,23.4959195,120.4435258,台灣嘉義市西區香湖里,嘉義市,西區,香湖里
S700000,S700c00,兆豐證券民生分公司,民生東路三段128號,,02,27169966,,25.0575084,121.5459651,台灣台北市松山區松基里,台北市,松山區,松基里
S700000,S700C00,兆豐證券股份有限公司來福分公司,民生路156號,05-5338989,,2014-03-12,,23.711489,120.54181,台灣雲林縣斗六市信義里,雲林縣,斗六市,信義里
S700000,S700d00,兆豐證券股份有限公司彰化分公司,和平路57號,04-7289966,,2014-03-12,,24.0801699,120.5402575,台灣彰化縣彰化市長樂里,彰化縣,彰化市,長樂里
S700000,S700D00,兆豐證券股份有限公司西螺分公司,中山路127號,05-5867999,,2014-03-12,,25.1711557,121.4414072,台灣新北市淡水區清文里,新北市,淡水區,清文里
S700000,S700E00,兆豐證券股份有限公司斗南分公司,中正路131號,05-5968899,,2014-03-12,,24.9550685,121.2220988,台灣桃園市中壢區中榮里,桃園市,中壢區,中榮里
S700000,S700f00,兆豐證券股份有限公司鹿港分公司,彰鹿路八段59號,04-7772900,,2014-03-12,,24.049592,120.437736,台灣彰化縣鹿港鎮街尾里,彰化縣,鹿港鎮,街尾里
S700000,S700F00,兆豐證券股份有限公司虎尾分公司,公安路133號,05-6313388,,2014-03-12,,23.7093465,120.4327962,台灣雲林縣虎尾鎮德興里,雲林縣,虎尾鎮,德興里
S700000,S700g00,兆豐證券股份有限公司南門分公司,羅斯福路2段9號,02-23959966,,2014-03-12,,25.0241049,121.524931,台灣台北市大安區古莊里,台北市,大安區,古莊里
S700000,S700G00,兆豐證券股份有限公司麻豆分公司,興中路127號,06-5728388,,2014-03-12,,23.1837824,120.2512095,台灣台南市麻豆區保安里,台南市,麻豆區,保安里
S700000,S700h00,兆豐證券股份有限公司三民分公司,大順二路41號,07-3958858,,2014-03-12,,22.6403886,120.3273945,台灣高雄市三民區寶安里,高雄市,三民區,寶安里
S700000,S700H00,兆豐證券東門分公司,金山南路二段33號,,02,23435488,,25.0328085,121.5272488,台灣台北市大安區永康里,台北市,大安區,永康里
S700000,S700i00,兆豐證券股份有限公司松德分公司,忠孝東路5段510號,02-27275168,,2014-03-12,,25.041154,121.578971,台灣台北市信義區松光里,台北市,信義區,松光里
S700000,S700I00,兆豐證券北高雄分公司,中正四路235號,,07,2612345,,22.6279083,120.2925965,台灣高雄市前金區林投里,高雄市,前金區,林投里
S700000,S700j00,兆豐證券股份有限公司大安分公司,信義路3段182號,02-27003236,,2014-03-12,,25.0332095,121.5424825,台灣台北市大安區龍圖里,台北市,大安區,龍圖里
S700000,S700J00,兆豐證券股份有限公司公益分公司,館前路55號,04-23259966,,2014-03-12,,24.1540409,120.6640616,台灣台中市西區民龍里,台中市,西區,民龍里
S700000,S700k00,兆豐證券股份有限公司員林分公司,中山路1段753號,04-8373898,,2014-03-12,,23.957369,120.570544,台灣彰化縣員林市中山里,彰化縣,員林市,中山里
S700000,S700K00,兆豐證券股份有限公司新營分公司,中營里中山路116號,06-6357111,,2014-03-12,,23.3054763,120.3188069,台灣台南市新營區中營里,台南市,新營區,中營里
S700000,S700L00,兆豐證券股份有限公司天母分公司,中山北路六段126號,02-28376006,,2014-07-22,,25.1058204,121.5251871,台灣台北市士林區忠誠里,台北市,士林區,忠誠里
S700000,S700M00,兆豐證券股份有限公司桃園分公司,成功路2段2號,03-3475188,,2014-03-12,,25.0600651,121.5913745,台灣台北市內湖區石潭里,台北市,內湖區,石潭里
S700000,S700N00,兆豐證券股份有限公司埔墘分公司,三民路1段216號,02-89538888,,2014-03-12,,25.0189009,121.4789269,台灣新北市板橋區雙玉里,新北市,板橋區,雙玉里
S700000,S700p00,兆豐證券股份有限公司復興分公司,復興北路99號,02-25148588,,2014-03-12,,25.0529098,121.5442795,台灣台北市松山區中正里,台北市,松山區,中正里
S700000,S700P00,兆豐證券股份有限公司南京分公司,南京東路3段65號,02-25169888,,2014-03-12,,25.0521956,121.5384073,台灣台北市中山區復華里,台北市,中山區,復華里
S700000,S700q00,兆豐證券股份有限公司內湖分公司,成功路4段166號,02-27946088,,2014-03-12,,25.0829861,121.5932051,台灣台北市內湖區內湖里,台北市,內湖區,內湖里
S700000,S700r00,兆豐證券寶成分公司,台中港路三段78之2號,,04,24651001,,24.18039,120.619782,台灣台中市西屯區福和里,台中市,西屯區,福和里
S700000,S700R00,兆豐證券股份有限公司小港分公司,漢民路381號,07-8063000,,2014-03-12,,22.5670274,120.3566692,台灣高雄市小港區順苓里,高雄市,小港區,順苓里
S700000,S700s00,兆豐證券股份有限公司岡山分公司,中山北路28號,07-6235988,,2014-03-12,,25.0489953,121.5437293,台灣台北市中山區力行里,台北市,中山區,力行里
S700000,S700S00,兆豐證券股份有限公司大同分公司,民生西路286號,02-25506078,,2014-03-12,,25.0568742,121.5129345,台灣台北市大同區朝陽里,台北市,大同區,朝陽里
S700000,S700U00,兆豐證券股份有限公司桃鶯分公司,桃鶯路343號,03-3776899,,2014-03-12,,24.9815158,121.3195317,台灣桃園市桃園區大林里,桃園市,桃園區,大林里
S700000,S700V00,兆豐證券股份有限公司新竹分公司,中正路129號,03-5256199,,2014-03-12,,24.0230707,120.6961062,台灣台中市霧峰區萬豐里,台中市,霧峰區,萬豐里
S700000,S700w00,兆豐證券股份有限公司新莊分公司,思源路427號,02-89913777,,2014-03-12,,25.0530497,121.4595826,台灣新北市新莊區和平里,新北市,新莊區,和平里
S700000,S700W00,兆豐證券股份有限公司城中分公司,重慶南路1段2號,02-23315199,,2014-03-12,,25.0469216,121.5128922,台灣台北市中正區光復里,台北市,中正區,光復里
S700000,S700X00,兆豐證券股份有限公司永和分公司,保生路1號,02-29273799,,2014-03-12,,25.0071406,121.5066017,台灣新北市永和區保安里,新北市,永和區,保安里
S700000,S700Y00,兆豐證券股份有限公司世貿分公司,信義路4段458號,02-87860699,,2014-03-12,,25.0328847,121.5585463,台灣台北市信義區中興里,台北市,信義區,中興里
S700000,S700Z00,兆豐證券股份有限公司高雄分公司,新光路36號,07-3315200,,2014-03-12,,22.6116435,120.3021122,台灣高雄市苓雅區意誠里,高雄市,苓雅區,意誠里
S910000,,群益金鼎證券股份有限公司,民生東路三段156號,02-87898888,,2019-04-22,,25.057202,121.5477936,台灣台北市松山區松基里,台北市,松山區,松基里
S910000,S910100,群益金鼎證劵股份有限公司敦南分公司,臺北市敦化南路2段97號,02-27052888,吳智偉,2019-08-08,,25.0289307,121.549271,台灣台北市大安區義安里,台北市,大安區,義安里
S910000,S910300,群益金鼎證劵股份有限公司松山分公司,臺北市南京東路4段130號,02-25708889,蘇瑞宜,2019-08-08,,25.0513964,121.555721,台灣台北市松山區復勢里,台北市,松山區,復勢里
S910000,S910500,群益金鼎證劵股份有限公司高盛分公司,高雄市中山二路505號,07-2615211,張學菏,2019-08-08,,22.620134,120.301913,台灣高雄市前金區文東里,高雄市,前金區,文東里
S910000,S910800,群益金鼎證券股份有限公司海山分公司,新北市板橋區東門街30之2號,02-29699977,林敬智,2019-08-08,,25.0084991,121.4580362,台灣新北市板橋區挹秀里,新北市,板橋區,挹秀里
S910000,S910D00,群益金鼎證劵股份有限公司大興分公司,臺北市忠孝東路4段270號,02-55585558,吳振義,2019-08-08,,25.0411335,121.5548213,台灣台北市大安區正聲里,台北市,大安區,正聲里
S910000,S913100,群益金鼎證劵股份有限公司民權分公司,臺中市民權路91號,04-22208822,黃修鈺,2019-08-08,,24.1380648,120.6795332,台灣台中市西區民生里,台中市,西區,民生里
S910000,S913400,群益金鼎證劵股份有限公司開元分公司,臺南市開元路280號,06-2348899,黃重傑,2019-08-08,,23.0083724,120.2222767,台灣台南市北區華興里,台南市,北區,華興里
S910000,S913500,群益金鼎證劵股份有限公司經國分公司,新竹市經國路2段62號,03-5317777,唐文璣,2019-08-13,,24.8127299,120.9653656,台灣新竹市北區水田里,新竹市,北區,水田里
S910000,S913600,群益金鼎證劵股份有限公司西松分公司,臺北市南京東路5段213號,02-27683388,林景文,2019-08-08,,25.0513727,121.5637919,台灣台北市松山區吉祥里,台北市,松山區,吉祥里
S910000,S913700,群益金鼎證劵股份有限公司士林分公司,臺北市中正路118-1號,02-28380567,吳青諺,2019-08-08,,25.0961958,121.5289425,台灣台北市士林區福志里,台北市,士林區,福志里
S910000,S913800,群益金鼎證劵股份有限公司中港分公司,臺中市梧棲區大仁路2段369號,04-26577599,開世華,2019-08-08,,24.263598,120.533566,台灣台中市梧棲區頂寮里,台中市,梧棲區,頂寮里
S910000,S913D00,群益金鼎證劵股份有限公司潭子分公司,臺中市潭子區興華一路418號,04-25319898,黃妙音,2019-08-08,,24.2142787,120.7014395,台灣台中市潭子區甘蔗里,台中市,潭子區,甘蔗里
S910000,S913E00,群益金鼎證劵股份有限公司基隆分公司,基隆市仁二路255號,02-24221212,陳至善,2019-08-08,,25.129738,121.742423,台灣基隆市仁愛區仁德里,基隆市,仁愛區,仁德里
S910000,S913g00,群益金鼎證劵股份有限公司南三重分公司,新北市三重區正義南路91號,02-29734388,許鈞洋,2019-08-08,,25.059484,121.498202,台灣新北市三重區忠孝里,新北市,三重區,忠孝里
S910000,S913H00,群益金鼎證劵股份有限公司屏東分公司,屏東縣屏東市永福路9號,08-7339602,鄭育昌,2019-08-13,,22.671367,120.487079,台灣屏東縣屏東市武廟里,屏東縣,屏東市,武廟里
S910000,S913I00,群益金鼎證劵股份有限公司萬華分公司,臺北市萬華區桂林路31號,02-23751399,李志強,2019-08-08,,25.037855,121.5048493,台灣台北市萬華區仁德里,台北市,萬華區,仁德里
S910000,S913N00,群益金鼎證劵股份有限公司土城分公司,新北市土城區中央路1段261號,02-22625988,海燕,2019-08-08,,24.980818,121.443117,台灣新北市土城區員林里,新北市,土城區,員林里
S910000,S913R00,群益金鼎證劵股份有限公司北高雄分公司,高雄市鼓山區明華路317號,07-5559933,彭獻禾,2019-08-08,,22.6632282,120.3011326,台灣高雄市鼓山區明誠里,高雄市,鼓山區,明誠里
S910000,S913U00,群益金鼎證劵股份有限公司崇德分公司,臺中市崇德路2段416號,04-22468899,陳政揚,2019-08-08,,24.178729,120.686163,台灣台中市北屯區松竹里,台中市,北屯區,松竹里
S910000,S913Y00,群益金鼎證劵股份有限公司館前分公司,(10045)台北市中正區重慶南路一段77號,02-23615678,黃怡蓮,2019-11-29,,25.043941,121.513411,台灣台北市中正區黎明里,台北市,中正區,黎明里
S910000,S918300,群益金鼎證劵股份有限公司高雄分公司,高雄市河東路165號,07-2150077,張天牧,2019-08-08,,22.623047,120.29094,台灣高雄市前金區社西里,高雄市,前金區,社西里
S910000,S918400,群益金鼎證券股份有限公司台中分公司,臺中市忠明南路40號,04-23200088,吳振銘,2019-08-08,,24.1556857,120.65846,台灣台中市西區忠誠里,台中市,西區,忠誠里
S910000,S918500,群益金鼎證劵股份有限公司台南分公司,臺南市中西區民生路2段76號,06-2252588,楊智凱,2019-08-08,,22.9953027,120.1971189,台灣台南市中西區水仙里,台南市,中西區,水仙里
S910000,S918600,群益金鼎證劵股份有限公司新竹分公司,新竹市北大路307號,03-5237777,魏玉美,2019-08-13,,24.8062849,120.9627822,台灣新竹市北區仁德里,新竹市,北區,仁德里
S910000,S918700,群益金鼎證劵股份有限公司彰化分公司,彰化縣彰化市民生路279號,04-7250888,趙志明,2019-08-13,,24.0819938,120.5423503,台灣彰化縣彰化市光復里,彰化縣,彰化市,光復里
S910000,S918800,群益金鼎證劵股份有限公司三民分公司,高雄市三民區大昌二路80號,07-3952588,張仁芳,2019-08-08,,22.6423537,120.3323072,台灣高雄市三民區寶泰里,高雄市,三民區,寶泰里
S910000,S918900,群益金鼎證券股份有限公司桃園分公司,桃園市桃園區成功路1段32號,03-3377555,李湘軍,2019-08-13,,24.9928932,121.3132471,台灣桃園市桃園區武陵里,桃園市,桃園區,武陵里
S910000,S918A00,群益金鼎證劵股份有限公司中壢分公司,桃園市中壢區中山路88號,03-4278699,馬韶鴻,2019-08-13,,24.9554259,121.2264622,台灣桃園市中壢區中央里,桃園市,中壢區,中央里
S910000,S918B00,群益金鼎證劵股份有限公司板橋分公司,新北市板橋區三民路1段216號,02-89518089,林安澤,2019-08-12,,25.0201122,121.479101,台灣新北市板橋區雙玉里,新北市,板橋區,雙玉里
S910000,S918c00,群益金鼎證券股份有限公司鳳山分公司,高雄市前鎮區永豐路8號,07-7169788,楊坤龍,2019-08-08,,22.603277,120.334487,台灣高雄市前鎮區瑞隆里,高雄市,前鎮區,瑞隆里
S910000,S918C00,群益金鼎證劵股份有限公司古亭分公司,臺北市中正區南昌路2段85號,02-23279288,陳麗準,2019-08-08,,25.0271872,121.5208595,台灣台北市中正區南福里,台北市,中正區,南福里
S910000,S918d00,群益金鼎證劵股份有限公司內湖分公司,臺北市內湖區成功路4段50號,02-27911999,許麗芬,2019-08-08,,25.0821712,121.5921343,台灣台北市內湖區內湖里,台北市,內湖區,內湖里
S910000,S918D00,群益金鼎證劵股份有限公司東門分公司,臺南市北門路1段97號,06-2290077,王婉琪,2019-08-08,,22.9917321,120.2114408,台灣台南市中西區青年里,台南市,中西區,青年里
S910000,S918e00,群益金鼎證劵股份有限公司大安分公司,臺北市大安區忠孝東路4段169號,02-27730899,翁鶴鳴,2019-08-08,,25.0417054,121.5503665,台灣台北市大安區建安里,台北市,大安區,建安里
S910000,S918E00,群益金鼎證劵股份有限公司南京分公司,臺北市南京東路2段71號,02-25427088,顏秀蓉,2019-08-08,,25.0522473,121.5307648,台灣台北市中山區中吉里,台北市,中山區,中吉里
S910000,S918F00,群益金鼎證券股份有限公司新店分公司,新北市新店區北新路2段252號,02-29121818,余曉梅,2019-08-12,,24.9779922,121.5431641,台灣新北市新店區寶興里,新北市,新店區,寶興里
S910000,S918g00,群益金鼎證劵股份有限公司大甲分公司,臺中市大甲區蔣公路295號,04-26882828,楊艷秋,2019-08-08,,24.3477176,120.6175744,台灣台中市大甲區庄美里,台中市,大甲區,庄美里
S910000,S918G00,群益金鼎證劵股份有限公司新莊分公司,新北市新莊區中華路2段160號,02-89918899,許至慧,2019-08-12,,25.051302,121.4535186,台灣新北市新莊區昌隆里,新北市,新莊區,昌隆里
S910000,S918H00,群益金鼎證劵股份有限公司中山分公司,臺北市林森北路372號,02-21002798,吳政翰,2019-12-11,,25.0579411,121.5253536,台灣台北市中山區,台北市,,中山區
S910000,S918i00,群益金鼎證劵股份有限公司竹南分公司,苗栗縣竹南鎮民族街87號,037-478345,陳炫志,2019-08-13,,24.6866501,120.8782871,台灣苗栗縣竹南鎮竹南里,苗栗縣,竹南鎮,竹南里
S910000,S918J00,群益金鼎證劵股份有限公司永和分公司,新北市永和區福和路353號,02-29207777,朱德仁,2019-08-13,,25.0072699,121.5146893,台灣新北市永和區店街里,新北市,永和區,店街里
S910000,S918K00,群益金鼎證劵股份有限公司東湖分公司,臺北市內湖區成功路5段460號,02-26333988,張哲銘,2019-08-08,,25.0741127,121.6066108,台灣台北市內湖區金湖里,台北市,內湖區,金湖里
S910000,S918L00,群益金鼎證劵股份有限公司建成分公司,臺中市東區建成路735號,04-22830099,黃志華,2019-08-08,,24.130386,120.687901,台灣台中市東區東興里,台中市,東區,東興里
S910000,S918M00,群益金鼎證劵股份有限公司嘉義分公司,嘉義市垂楊路87號,05-2258666,彭貴聰,2019-08-13,,23.474493,120.4586432,台灣嘉義市東區新開里,嘉義市,東區,新開里
S910000,S918P00,群益金鼎證劵股份有限公司天母分公司,臺北市中山北路7段18號,02-28767388,林佳漢,2019-08-08,,25.1190319,121.5308179,台灣台北市士林區天山里,台北市,士林區,天山里
S910000,S918s00,群益金鼎證劵股份有限公司丹鳳分公司,新北市新莊區富國路16號,02-29082388,林惠菁,2019-08-13,,25.0263362,121.4183545,台灣新北市新莊區裕民里,新北市,新莊區,裕民里
S910000,S918u00,群益金鼎證劵股份有限公司瑞豐分公司,高雄市苓雅區三多一路174號,07-7211828,林江河,2019-08-08,,22.6223784,120.329857,台灣高雄市苓雅區福祥里,高雄市,苓雅區,福祥里
S910000,S918W00,群益金鼎證劵股份有限公司忠孝分公司,臺北市忠孝東路4段87號,02-27771077,張銘益,2019-08-08,,25.04185,121.547631,台灣台北市大安區光武里,台北市,大安區,光武里
S910000,S918x00,群益金鼎證劵股份有限公司延平分公司,臺北市大同區延平北路2段96號,02-25553888,曹厚生,2019-08-08,,25.0565661,121.5114975,台灣台北市大同區永樂里,台北市,大同區,永樂里
S910000,S918X00,群益金鼎證劵股份有限公司台北分公司,臺北市重慶北路1段30號,02-25561133,蔡青芬,2019-08-08,,25.0509286,121.5135668,台灣台北市大同區建功里,台北市,大同區,建功里
S910000,S918z00,群益金鼎證劵股份有限公司宜蘭分公司,宜蘭縣宜蘭市舊城南路50號,03-9331999,陳美如,2019-08-13,,24.7549089,121.751499,台灣宜蘭縣宜蘭市南門里,宜蘭縣,宜蘭市,南門里
S920000,,凱基證券股份有限公司,明水路698號,02-21818888,,2018-10-12,'http://www.KGI.asia,25.0848557,121.5514844,台灣台北市中山區成功里,台北市,中山區,成功里
S920000,S920200,凱基證券股份有限公司中港分公司,臺灣大道一段728號,04-22019588,林玳瑩,2015-05-26,,24.1477908,120.6741527,台灣台中市西區和龍里,台中市,西區,和龍里
S920000,S920400,凱基證券股份有限公司台中分公司,民族路50號,04-22278011,鍾季美,2013-06-03,,25.084428,121.47703,台灣新北市蘆洲區仁德里,新北市,蘆洲區,仁德里
S920000,S920500,凱基證券股份有限公司三重分公司,正義北路206號,02-29838833,張志豪,2013-06-03,,25.0673714,121.4961812,台灣新北市三重區正安里,新北市,三重區,正安里
S920000,S920600,凱基證券股份有限公司高雄分公司,中正二路74號,07-2223211,林俊毅,2013-06-03,,22.6302301,120.318814,台灣高雄市苓雅區安祥里,高雄市,苓雅區,安祥里
S920000,S920700,凱基證券股份有限公司永和分公司,中正路588號,02-22324567,林盈岳,2014-04-12,,25.0305133,121.426943,台灣新北市新莊區營盤里,新北市,新莊區,營盤里
S920000,S920800,凱基證券股份有限公司桃園分公司,成功路一段32號,03-3336622,林于智,2014-08-18,,25.0555569,121.5925685,台灣台北市南港區西新里,台北市,南港區,西新里
S920000,S920900,凱基證券股份有限公司岡山分公司,公園東路47號,07-6233600,溫俊堤,2013-06-03,,22.671516,120.500054,台灣屏東縣屏東市豐源里,屏東縣,屏東市,豐源里
S920000,S920A00,凱基證券股份有限公司板橋分公司,四川路1段107號,02-89516688,陳彩敏,2013-07-03,,25.0052136,121.459945,台灣新北市板橋區景星里,新北市,板橋區,景星里
S920000,S920C00,凱基證券股份有限公司雙和分公司,中和路232號,02-22468666,李育憲,2013-07-03,,24.999539,121.5068918,台灣新北市中和區泰安里,新北市,中和區,泰安里
S920000,S920D00,凱基證券股份有限公司市府分公司,忠孝東路4段563號,02-27456888,呂進興,2018-12-03,,25.04154,121.564254,台灣台北市信義區新仁里,台北市,信義區,新仁里
S920000,S920E00,凱基證券股份有限公司東門分公司,東門路2段160號,06-2750985,吳許念勳,2014-06-09,,22.9856749,120.2216625,台灣台南市東區龍山里,台南市,東區,龍山里
S920000,S920F00,凱基證券股份有限公司站前分公司,許昌街17號,02-23831111,黃桂龍,2013-07-03,,25.0458258,121.5168269,台灣台北市中正區黎明里,台北市,中正區,黎明里
S920000,S920G00,凱基證券股份有限公司彰化分公司,中山路2段353號,04-7266565,林應松,2014-08-18,,25.0030092,121.4918723,台灣新北市中和區中原里,新北市,中和區,中原里
S920000,S920H00,凱基證券股份有限公司基隆分公司,仁一路259號,02-24202111,張豐壹,2013-06-04,,25.1280983,121.7487098,台灣基隆市仁愛區和明里,基隆市,仁愛區,和明里
S920000,S920M00,凱基證券股份有限公司宜蘭分公司,光復路48號,03-9334999,黃茂昌,2013-06-03,,23.3324232,121.3175933,台灣花蓮縣玉里鎮國武里,花蓮縣,玉里鎮,國武里
S920000,S920N00,凱基證券股份有限公司湖口分公司,達生路15號,03-5907766,劉冠妤,2013-06-04,,24.903354,121.045444,台灣新竹縣湖口鄉仁勢村,新竹縣,湖口鄉,仁勢村
S920000,S920V00,凱基證券股份有限公司新店分公司,北新路三段106號,02-29155855,潘惠如,2013-06-04,,24.9813935,121.5417927,台灣新北市新店區寶安里,新北市,新店區,寶安里
S920000,S920W00,凱基證券股份有限公司大里分公司,中興路二段127號,04-24866988,鄭嘉文,2014-04-12,,24.104334,120.6887377,台灣台中市大里區長榮里,台中市,大里區,長榮里
S920000,S920Z00,凱基證券股份有限公司台東分公司,中山路248號,089-353345,王繼承,2014-06-09,,25.0795363,121.3863233,台灣新北市林口區菁湖里,新北市,林口區,菁湖里
S920000,S921100,凱基證券股份有限公司台南分公司,林森路一段395號,06-2347622,黃麗螢,2013-06-03,,22.9854815,120.2215695,台灣台南市東區龍山里,台南市,東區,龍山里
S920000,S921200,凱基證券股份有限公司東港分公司,東港鎮光復路1段186號,08-8336565,藍業程,2014-12-25,,22.470145,120.4576474,台灣屏東縣東港鎮興東里,屏東縣,東港鎮,興東里
S920000,S921500,凱基證券股份有限公司高美館分公司,明誠四路156號,07-554-4888,白美華,2015-10-27,,22.6616396,120.2892931,台灣高雄市鼓山區龍水里,高雄市,鼓山區,龍水里
S920000,S921600,凱基證券股份有限公司信義分公司,復興北路167號,02-27195528,鄭文睿,2013-06-03,,25.053975,121.5443208,台灣台北市松山區中正里,台北市,松山區,中正里
S920000,S921700,凱基證券股份有限公司松山分公司,八德路四段678號,02-27534567,高培凌,2013-06-03,,25.0498781,121.5764449,台灣台北市松山區慈祐里,台北市,松山區,慈祐里
S920000,S921800,凱基證券股份有限公司大直分公司,明水路591號,02-85098288,黃敍嘉,2013-06-03,,25.0806639,121.5516537,台灣台北市中山區永安里,台北市,中山區,永安里
S920000,S921C00,凱基證券股份有限公司民權分公司,復興北路420號,02-25043388,張雯華,2018-09-03,,25.0627827,121.5438693,台灣台北市中山區下埤里,台北市,中山區,下埤里
S920000,S921E00,凱基證券股份有限公司三峽分公司,文化路59號,02-26729988,簡朝諒,2013-07-03,,22.6336596,120.3548936,台灣高雄市鳳山區文華里,高雄市,鳳山區,文華里
S920000,S921F00,凱基證券股份有限公司天母分公司,中山北路7段18號,02-28728787,張潤辰,2013-07-03,,25.1190319,121.5308179,台灣台北市士林區天山里,台北市,士林區,天山里
S920000,S921G00,凱基證券股份有限公司五股分公司,中興路4段40號,02-82950066,方柏翔,2013-07-03,,25.0829514,121.4383146,台灣新北市五股區五股里,新北市,五股區,五股里
S920000,S921J00,凱基證券股份有限公司土城分公司,金城路3段182號,02-82626998,林惠靜,2013-07-03,,24.9876677,121.4682372,台灣新北市土城區峯廷里,新北市,土城區,峯廷里
S920000,S921M00,凱基證券股份有限公司八德分公司,介壽路2段137號,03-3779688,陳敏秀,2013-07-03,,24.954378,121.298904,台灣桃園市八德區大華里,桃園市,八德區,大華里
S920000,S921S00,凱基證券股份有限公司幸福分公司,中華路2段5號,02-89919999,彭兆源,2014-06-09,,25.045314,121.453543,台灣新北市新莊區中華里,新北市,新莊區,中華里
S920000,S921Y00,凱基證券股份有限公司東勢分公司,豐勢路297號,04-25877111,馬慈輝,2013-06-04,,24.2534386,120.8291464,台灣台中市東勢區南平里,台中市,東勢區,南平里
S920000,S922300,凱基證券股份有限公司豐中分公司,三豐路1段43號,04-25209000,李吉昌,2016-09-14,,24.2562178,120.7224648,台灣台中市豐原區豐原里,台中市,豐原區,豐原里
