郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一至週五 郵務,週一至週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註
72542,019129-2,730029,將軍郵局,臺南94支,(06)7942-049,(06)7942-049,(06)7940-444,臺南市,將軍區,西華里1-1號,120.154256,23.194423,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
72341,019130-4,730030,西港郵局,臺南95支,(06)7952-186,(06)7952-186,(06)7955-214,臺南市,西港區,中山路351號,120.2028445,23.1232815,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
72441,019131-8,730031,七股郵局,臺南96支,(06)7872-241,(06)7872-241,(06)7874-404,臺南市,七股區,大埕里296號,120.146083,23.14411,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
42881,002228-2,400128,臺中中科郵局,臺中128支,04-2560-4092,04-2560-4092,04-2560-0049,臺中市,大雅區,中科路6號,120.61437799999997,24.21003699999999,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
82546,004263-5,800163,橋頭新市鎮郵局,高雄163支,(07)612-1015,(07)612-1015,(07)6121016,高雄市,橋頭區,經武路911號,120.300295,22.753046,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
72263,019132-1,730032,佳里佳里興郵局,臺南97支,(06)7260-438,(06)7260-438,(06)7260-034,臺南市,佳里區,興化里492-8號,120.1810385,23.1873565,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
72243,019133-5,730033,佳里中山路郵局,臺南98支,(06)7221-800,(06)7221-800,(06)7230-148,臺南市,佳里區,中山路141號,120.177,23.1575,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
72742,019134-9,730034,北門郵局,臺南99支,(06)7862-031,(06)7862-031,(06)7860-004,臺南市,北門區,北門里舊埕91號,120.125219,23.265056,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,,,,,
72641,019135-2,730035,學甲郵局,臺南100支,(06)7833-378,(06)7833-378,(06)7832-284,臺南市,學甲區,中正路318號,120.18102,23.23516,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
72148,019136-6,730036,麻豆郵局,臺南101支,(06)5722144,(06)5722-144,(06)5728-534,臺南市,麻豆區,興國路25號,120.248,23.1817,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
72153,019137-0,730037,麻豆總爺郵局,臺南102支,(06)5724-309,(06)5724-309,(06)5720-184,臺南市,麻豆區,南勢里106號,120.26881,23.184659999999994,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
72143,019138-3,730038,麻豆新生郵局,臺南103支,(06)5711-943,(06)5711-943,(06)5725-894,臺南市,麻豆區,新生南路17號,120.24135,23.18449,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
74151,019139-7,730039,善化郵局,臺南104支,(06)5832-496,(06)5832-496,(06)5832-419,臺南市,善化區,中正路332號,120.29419349999999,23.127031500000005,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
74247,019140-9,730040,大內郵局,臺南105支,(06)5761-080,(06)5761-080,(06)5763-018,臺南市,大內區,大內里7-2號,120.360877,23.122154,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
74171,019141-2,730041,善化成功郵局,臺南106支,(06)5850-747,(06)5850-747,(06)5850-469,臺南市,善化區,成功路41號,120.31863999999999,23.127480000000002,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
74443,019142-6,730042,新市大營郵局,臺南107支,(06)5898-310,(06)5898-310,(06)5894-018,臺南市,新市區,大營里131-18、131-19號,120.309886,23.093072000000003,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
74163,019143-0,730043,善化溪美郵局,臺南108支,(06)5817-018,(06)5817-018,(06)5819-724,臺南市,善化區,溪美里204號,120.28844,23.152519999999992,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
74545,019144-3,730044,安定郵局,臺南109支,(06)5922-086,(06)5922-086,(06)5923-584,臺南市,安定區,保西里449號,120.233208,23.120726,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
74441,019146-1,730046,新市郵局,臺南110支,(06)5993-205,(06)5993-205,(06)5998-504,臺南市,新市區,仁愛街217號,120.293325,23.075750000000003,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
72041,019147-4,730047,官田隆田郵局,臺南111支,(06)5791-112,(06)5791-112,(06)5793-690,臺南市,官田區,勝利路2號,120.31481,23.193350000000002,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
72042,019149-1,730049,官田工業區郵局,臺南112支,(06)6986-810,(06)6986-810,(06)6988-004,臺南市,官田區,二鎮里工業路23號(官田工業區內),120.331924,23.211296,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
74144,019150-3,730050,新市南科園區郵局,臺南113支,(06)5052-678,(06)5052-678,(06)5052-679,臺南市,新市區,南科六路6號,120.27961,23.10579,○,,,,09:00-17:00 ,09:00-17:00 ,,,,,
74157,019151-7,730051,善化中山路郵局,臺南114支,(06)5810-779,(06)5810-779,(06)5810-780,臺南市,善化區,中山路371號,120.2920154,23.132135399999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
88041,024100-6,880000,馬公中正路郵局,澎湖901支,(06)9272-021-103,(06)9272-493,(06)9265-144,澎湖縣,馬公市,中正路70號,119.56564999999998,23.567069999999998,○,○,○,,08:30-17:30 ,08:30-17:30 ,09:00-12:00 ,,,○,
88049,024101-0,880001,馬公東文郵局,澎湖1支,(06)9215-092,(06)9215-092,(06)9214-024,澎湖縣,馬公市,東文里新店路465號1樓,119.585418,23.563717,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
88142,024102-3,880002,西嶼郵局,澎湖2支,(06)9981-163,(06)9981-163,(06)9983-334,澎湖縣,西嶼鄉,池東村212之1號,119.51246999999998,23.601618000000006,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
88241,024103-7,880003,望安郵局,澎湖3支,(06)9991-062,(06)9991-062,(06)9991-034,澎湖縣,望安鄉,東安村4之3號,119.50356450000001,23.356655499999995,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
88341,024104-1,880004,七美郵局,澎湖4支,(06)9971-105,(06)9971-105,(06)9971-915,澎湖縣,七美鄉,海豐村10鄰19號,119.428754,23.205445,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
88442,024105-4,880005,白沙郵局,澎湖5支,(06)9931-207,(06)9931-207,(06)9931-004,澎湖縣,白沙鄉,大赤崁356號,119.59838000000002,23.667159999999996,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
88048,024106-8,880006,馬公中華路郵局,澎湖6支,(06)9273-429,(06)9273-429,(06)9265-134,澎湖縣,馬公市,中華路84號,119.57276,23.57104,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
88541,024107-1,880007,湖西郵局,澎湖7支,(06)9921-210,(06)9921-210,(06)9922-400,澎湖縣,湖西鄉,湖西村77-11號,119.65968,23.584998,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
88055,024108-5,880008,馬公鎖港郵局,澎湖8支,(06)9951-875,(06)9951-875,(06)9952-904,澎湖縣,馬公市,鎖港里1483號,119.60073849999999,23.523050499999997,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
88593,024109-9,880009,湖西隘門郵局,澎湖9支,(06)9210-050,(06)9210-050,(06)9213-024,澎湖縣,湖西鄉,隘門村27之1號,119.631826,23.559071,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
95044,026100-9,950000,臺東大同路郵局,臺東901支,(089)311-654,(089)322-030,(089)310-945,臺東縣,臺東市,大同路126號,121.154,22.7531,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
95241,026101-2,950001,蘭嶼郵局,臺東1支,(089)731-570,(089)731-570,(089)731-549,臺東縣,蘭嶼鄉,紅頭村37號,121.5556,22.028660000000002,○,,○,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,09:00-12:00 ,,,,
95053,026102-6,950002,臺東新生郵局,臺東2支,(089)227-414,(089)227-414,(089)227-841,臺東縣,臺東市,新生路706號,121.136,22.7642,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
95141,026103-0,950003,綠島郵局,臺東3支,(089)672-559,(089)672-559,(089)672-049,臺東縣,綠島鄉,南寮村186號,121.47613500000001,22.660498,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,,,,,
95043,026104-3,950004,臺東中山路郵局,臺東4支,(089)324-632,(089)325-227,(089)342-653,臺東縣,臺東市,中山路382號,121.148221,22.753053,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,統一發票兌領時間為08:00至17:00<br>
95043,026105-7,950005,臺東博愛路郵局,臺東5支,(089)327-404,(089)327-404,(089)342-602,臺東縣,臺東市,博愛路135號,121.151,22.7598,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
95059,026106-1,950006,臺東卑南郵局,臺東6支,(089)223-452,(089)223-452,(089)227-842,臺東縣,臺東市,更生北路42號,121.12585,22.777749999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
95941,026107-4,950007,東河都蘭郵局,臺東7支,(089)531-304,(089)531-304,(089)531-974,臺東縣,東河鄉,都蘭村201號,121.205,22.8784,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
95344,026108-8,950008,延平郵局,臺東8支,(089)561-207,(089)561-207,(089)561-134,臺東縣,延平鄉,桃源村昇平路30號,121.08294,22.902340000000002,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
95092,026109-1,950009,臺東知本郵局,臺東9支,(089)512-543,(089)512-543,(089)511-554,臺東縣,臺東市,青海路4段370號,121.041,22.7081,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
95542,026110-3,950010,鹿野郵局,臺東10支,(089)551-341,(089)551-341,(089)550-164,臺東縣,鹿野鄉,中華路1段427號,121.136,22.9101,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
95060,026111-7,950011,臺東豐田郵局,臺東11支,(089)382-520,(089)382-520,(089)382-540,臺東縣,臺東市,中興路4段615號,121.089,22.7744,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
95442,026112-1,950012,卑南初鹿郵局,臺東12支,(089)571-326,(089)571-326,(089)570-049,臺東縣,卑南鄉,明峰村文泰路12號,121.092982,22.857817000000004,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
96346,026113-4,950013,太麻里郵局,臺東13支,(089)781-319,(089)781-319,(089)782-664,臺東縣,太麻里鄉,泰和村太麻里街191號,121.002752,22.605783,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
96344,026114-8,950014,金峰金崙郵局,臺東14支,(089)771-056,(089)771-056,(089)771-564,臺東縣,太麻里鄉,金崙村323號,120.96411000000003,22.533379999999987,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
95048,026116-5,950016,臺東馬蘭郵局,臺東16支,(089)334-708,(089)334-708,(089)342-603,臺東縣,臺東市,鄭州街3號1樓,121.14421,22.761840000000003,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
95056,026117-9,950017,臺東豐榮郵局,臺東17支,(089)337-500,(089)337-500,(089)342-714,臺東縣,臺東市,中華路2段168號,121.14009999999999,22.745600000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
95642,026118-2,950018,關山郵局,臺東18支,(089)811-116,(089)811-116,(089)810-149,臺東縣,關山鎮,中正路25號,121.16064,23.04764,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
95741,026119-6,950019,海端郵局,臺東19支,(089)931-174,(089)931-174,(089)931-784,臺東縣,海端鄉,海端村山界27號,121.17652000000001,23.1004,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,,,,,自106年10月1日起，調整營業時間為郵務(儲匯)08:00-12:00;12:30-16:00<br>
95872,026120-8,950020,池上郵局,臺東20支,(089)862-071,(089)862-071,(089)863-324,臺東縣,池上鄉,中山路201號,121.218,23.1243,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
96145,026121-1,950021,成功郵局,臺東21支,(089)853-620,(089)851-039,(089)850-574,臺東縣,成功鎮,中華路77號,121.37806,23.10041,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
96241,026122-5,950022,長濱郵局,臺東22支,(089)831-011,(089)831-011,(089)832-449,臺東縣,長濱鄉,長濱村中興路16號,121.45481000000001,23.317659999999993,○,,,,08:00-16:30 ,08:00-16:30 ,,,,,
95991,026123-9,950023,東河泰源郵局,臺東23支,(089)891-421,(089)891-421,(089)891-894,臺東縣,東河鄉,泰源村本部落246號,121.28656000000001,22.998880000000003,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
96541,026124-2,950024,大武郵局,臺東24支,(089)791-031,(089)791-031,(089)792-672,臺東縣,大武鄉,大武村大武街60號,120.906,22.358,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
96693,026125-6,950025,達仁郵局,臺東25支,(089)702-168,(089)702-168,(089)702-635,臺東縣,達仁鄉,安朔村復興路130號,120.88296,22.29472,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
95543,026126-0,950026,鹿野瑞源郵局,臺東26支,(089)580-152,(089)580-152,(089)580-171,臺東縣,鹿野鄉,瑞源村瑞景路1段388號,121.158,22.9572,○,,,,08:00-12:00 12:30-16:00,08:00-12:00 12:30-16:00,,,,,
95065,026127-3,950027,臺東東方大鎮郵局,臺東27支,(089)238-763,(089)238-763,(089)238-764,臺東縣,臺東市,中興路2段436號,121.125,22.769119999999997,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
36049,029100-8,360000,苗栗中苗郵局,苗栗901支,(037)334-678,(037)326-304,(037)333-631,苗栗縣,苗栗市,中正路532號,120.820976,24.558511,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
36241,029102-5,360002,頭屋郵局,苗栗2支,(037)251-050,(037)251-050,(037)250-148,苗栗縣,頭屋鄉,尖豐路17號,120.85494600000001,24.576609999999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36043,029103-9,360003,苗栗北苗郵局,苗栗3支,(037)264-412,(037)264-412,(037)270-149,苗栗縣,苗栗市,中正路138號,120.82401669999999,24.567015200000014,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36052,029104-2,360004,苗栗南苗郵局,苗栗4支,(037)326-064,(037)326-064,(037)270-145,苗栗縣,苗栗市,中正路961號,120.81611000000001,24.5504,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36841,029105-6,360005,西湖郵局,苗栗5支,(037)921-004,(037)921-004,(037)921-574,苗栗縣,西湖鄉,金獅村11-6號,120.774,24.5512,○,,,,08:30-12:00 12:30-16:30,08:30-12:00 12:30-16:30,,,,,
36048,029106-0,360006,苗栗文山郵局,苗栗6支,(037)336-304,(037)336-304,(037)270-146,苗栗縣,苗栗市,至公路至公路448號,120.811111,24.563333,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36053,029107-3,360007,苗栗福星郵局,苗栗7支,(037)270-161,(037)270-161,(037)269-252,苗栗縣,苗栗市,中華路629號,120.82493000000001,24.58546,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36041,029108-7,360008,苗栗嘉盛郵局,苗栗8支,(037)261-276,(037)261-276,(037)270-148,苗栗縣,苗栗市,國華路158號,120.82933399999999,24.574583000000008,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36350,029109-1,360009,公館郵局,苗栗9支,(037)222-933,(037)222-933,(037)220-842,苗栗縣,公館鄉,大同路115號,120.8279845,24.50161150000001,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
36343,029110-2,360010,公館鶴岡郵局,苗栗10支,(037)227-796,(037)227-796,(037)220-841,苗栗縣,公館鄉,鶴山村239號,120.8297425,24.5336445,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
36641,029111-6,360011,銅鑼郵局,苗栗11支,(037)981-133,(037)981-133,(037)985-088,苗栗縣,銅鑼鄉,中正路153號,120.78709,24.48822,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
36046,029112-0,360012,苗栗府前郵局,苗栗12支,(037)325-631,(037)325-631,(037)270-142,苗栗縣,苗栗市,忠孝路119號,120.8184125,24.562866499999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35646,029113-3,360013,後龍郵局,苗栗13支,(037)722-056,(037)722-056,(037)726-542,苗栗縣,後龍鎮,大庄里光華一街2號,120.801974,24.608178,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
35741,029114-7,360014,通霄郵局,苗栗14支,(037)752-264,(037)752-264,(037)754-514,苗栗縣,通霄鎮,通西里中正路74號,120.680208,24.490771,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
35742,029115-1,360015,通霄白沙屯郵局,苗栗15支,(037)792-976,(037)792-976,(037)793-524,苗栗縣,通霄鎮,白東里142號,120.7096945,24.5624625,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
36441,029116-4,360016,大湖郵局,苗栗16支,(037)991-047,(037)991-047,(037)994-724,苗栗縣,大湖鄉,中正路42號,120.86811999999999,24.42227,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
35441,029117-8,360017,獅潭郵局,苗栗17支,(037)931-316,(037)931-316,(037)932-084,苗栗縣,獅潭鄉,新店村7鄰58-2號,120.9239865,24.5454965,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
36541,029118-1,360018,泰安郵局,苗栗18支,(037)941-035,(037)941-035,(037)941-424,苗栗縣,泰安鄉,清安村洗水坑23號,120.9308475,24.435119499999992,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
36745,029119-5,360019,三義郵局,苗栗19支,(037)872-142,(037)872-142,(037)875-244,苗栗縣,三義鄉,中正路101號,120.77257549999999,24.414255500000007,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
35850,029120-7,360020,苑裡郵局,苗栗20支,(037)861-075,(037)861-075,(037)863-049,苗栗縣,苑裡鎮,忠勇街15號,120.653535,24.44183,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
35869,029121-1,360021,苑裡山腳郵局,苗栗21支,(037)741-514,(037)741-514,(037)740-696,苗栗縣,苑裡鎮,舊社里63號,120.68453050000001,24.416134500000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35872,029122-4,360022,苑裡社苓郵局,苗栗22支,(037)741-142,(037)741-142,(037)743-234,苗栗縣,苑裡鎮,社苓里90-5號,120.674624,24.400302000000007,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
35041,029123-8,360023,竹南郵局,苗栗23支,(037)472-634,(037)472-634,(037)474-514,苗栗縣,竹南鎮,民族街86號,120.87858,24.68618,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
36144,029124-1,360024,造橋郵局,苗栗24支,(037)562-644,(037)562-644,(037)562-614,苗栗縣,造橋鄉,造橋村平仁路32號,120.865385,24.639965,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
35042,029125-5,360025,竹南中港郵局,苗栗25支,(037)463-654,(037)463-654,(037)463-074,苗栗縣,竹南鎮,中正路244號,120.86723500000001,24.683574999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35053,029126-9,360026,竹南科學園郵局,苗栗26支,(037)671-644,(037)671-644,(037)681-514,苗栗縣,竹南鎮,科研路36號1樓101室,120.92340400000002,24.707128,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
36142,029127-2,360027,造橋大西郵局,苗栗27支,(037)542-644,(037)542-644,(037)543-254,苗栗縣,造橋鄉,大西村大西一街98號,120.889698,24.622849,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
35044,029128-6,360028,竹南照南郵局,苗栗28支,(037)479-634,(037)479-634,(037)475-584,苗栗縣,竹南鎮,光復路352號,120.87974599999998,24.692287499999992,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35152,029129-0,360029,頭份郵局,苗栗29支,(037)663-114,(037)663-114,(037)663-424,苗栗縣,頭份市,和平路102號,120.90615900000002,24.686059000000007,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
35152,029130-1,360030,頭份斗煥郵局,苗栗30支,(037)668-114,(037)668-114,(037)681-484,苗栗縣,頭份市,中正二路157號,120.9450105,24.68163449999999,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35241,029131-5,360031,三灣郵局,苗栗31支,(037)831-004,(037)831-004,(037)833-499,苗栗縣,三灣鄉,中正路310號,120.958989,24.656624999999995,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
35155,029132-9,360032,頭份田寮郵局,苗栗32支,(037)612-776,(037)612-776,(037)612-809,苗栗縣,頭份市,民族路738號,120.88596849999999,24.685208499999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35151,029133-2,360033,頭份上公園郵局,苗栗33支,(037)661-124,(037)661-124,(037)681-834,苗栗縣,頭份市,中正路221-1號,120.9142249,24.688354900000014,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35341,029134-6,360034,南庄郵局,苗栗34支,(037)822-067,(037)822-067,(037)821-455,苗栗縣,南庄鄉,中正路202號,121.00089000000001,24.604000000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35154,029135-0,360035,頭份尖山郵局,苗栗35支,(037)621-644,(037)621-644,(037)624-544,苗栗縣,頭份市,中華路87號,120.87976674999999,24.664319749999994,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
35149,029136-3,360036,頭份蟠桃郵局,苗栗36支,(037)689-056,(037)689-056,(037)661-447,苗栗縣,頭份市,建國路150號,120.90974250000001,24.6960035,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
36941,029137-7,360037,卓蘭郵局,苗栗37支,(04)2589-2075,(04)2589-2075,(04)2589-4441,苗栗縣,卓蘭鎮,中山路133號,120.82391,24.31373,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
64051,030100-8,640000,斗六西平路郵局,雲林901支,(05)5322-245,(05)5351-402,(05)5334-245,雲林縣,斗六市,西平路1號,120.53978,23.706759999999996,○,○,○,,08:30-19:00 ,08:30-19:00 ,09:00-12:00 ,,,○,
64741,030101-1,640001,莿桐郵局,雲林1支,(05)5842-419,(05)5842-419,(05)5847-154,雲林縣,莿桐鄉,中山路71號,120.49951999999999,23.756339999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64063,030102-5,640002,斗六大崙郵局,雲林2支,(05)5222-884,(05)5222-884,(05)5220-994,雲林縣,斗六市,仁義路89號,120.53854,23.67896,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,,,,,
64069,030103-9,640003,斗六石榴郵局,雲林3支,(05)5573-894,(05)5573-894,(05)5570-194,雲林縣,斗六市,榴中里工業路77號,120.58922,23.721839999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64048,030104-2,640004,斗六鎮北郵局,雲林4支,(05)5325-702,(05)5325-702,(05)5340-702,雲林縣,斗六市,慶生路37號,120.53966000000001,23.71282,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64045,030105-6,640005,斗六永安郵局,雲林5支,(05)5321-272,(05)5321-272,(05)5340-772,雲林縣,斗六市,永安路8號,120.54772,23.7107,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64746,030106-0,640006,莿桐饒平郵局,雲林6支,(05)5711-045,(05)5711-045,(05)5713-914,雲林縣,莿桐鄉,永基路23之7號,120.534361,23.787962,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,,,,,
64341,030107-3,640007,林內郵局,雲林7支,(05)5892-054,(05)5892-054,(05)5897-904,雲林縣,林內鄉,中正路332號,120.613,23.7564,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64650,030108-7,640008,古坑郵局,雲林8支,(05)5821-027,(05)5821-027,(05)5821-899,雲林縣,古坑鄉,中山路123號,120.562,23.6446,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
64643,030109-1,640009,古坑東和郵局,雲林9支,(05)5261-446,(05)5261-446,(05)5262-546,雲林縣,古坑鄉,文化路96號,120.569,23.6837,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,,,,,
64649,030110-2,640010,古坑草嶺郵局,雲林10支,(05)5831-287,(05)5831-287,(05)5831-499,雲林縣,古坑鄉,草嶺村37-29號,120.621111,23.633055,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,每週3停止營業1天。<br>
63042,030111-6,640011,斗南郵局,雲林11支,(05)5972-209,(05)5972-209,(05)5973-649,雲林縣,斗南鎮,中山路77號,120.479124,23.675117,○,○,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,○,
63146,030112-0,640012,大埤郵局,雲林12支,(05)5912-209,(05)5912-209,(05)5914-700,雲林縣,大埤鄉,中山路6號,120.432,23.6456,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
63048,030113-3,640013,斗南石龜郵局,雲林13支,(05)5972-464,(05)5972-464,(05)5973-648,雲林縣,斗南鎮,中和路54號,120.483,23.6412,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
63051,030114-7,640014,斗南新光郵局,雲林14支,(05)5978-740,(05)5978-740,(05)5973-647,雲林縣,斗南鎮,光興路78號,120.48093999999999,23.6892,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
64855,030115-1,640015,西螺郵局,雲林15支,(05)5862-166,(05)5862-166,(05)5870-440,雲林縣,西螺鎮,福興路167-1號,120.46045500000001,23.799736,○,○,○,,08:30-18:00 ,08:30-17:00 ,09:00-12:00 ,,○,,
64861,030116-4,640016,西螺埔心郵局,雲林16支,(05)5860-166,(05)5860-166,(05)5870-441,雲林縣,西螺鎮,埔心路164號,120.441,23.7982,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
63243,030117-8,640017,虎尾郵局,雲林17支,(05)6334-310,(05)6322-111,(05)6339-322,雲林縣,虎尾鎮,林森路1段495號,120.43344,23.70884,○,○,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,○,
63242,030118-1,640018,虎尾圓環郵局,雲林18支,(05)6324-204,(05)6324-204,(05)6326-584,雲林縣,虎尾鎮,光復路387號,120.438,23.7099,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
